"","schedule_playoff","win_loss","home_fav","schedule_season","schedule_week","spread_favorite","over_under_line","weather_wind_mph","fav_elo_diff","team_favorite_id"
"312",FALSE,"fav","home_fav",1986,4,-6,39,0,139.0185,"MIN"
"313",FALSE,"fav","home_fav",1986,12,-14,37,13,342.816888888889,"CHI"
"314",FALSE,"fav","home_fav",1986,9,-5,38,9,69.8681250000002,"PIT"
"315",FALSE,"fav","home_underdog",1986,15,-4,44,11,90.0666874999997,"GB"
"316",FALSE,"fav","home_fav",1986,1,-9.5,42,13,305.578923611111,"NE"
"317",FALSE,"fav","home_fav",1986,7,-10.5,41,9,15.5572499999998,"BUF"
"318",FALSE,"fav","home_fav",1986,12,-7,41,0,44.62375,"TEN"
"319",FALSE,"fav","home_fav",1986,11,-16,42.5,8,258.473284722222,"NYJ"
"320",FALSE,"fav","home_fav",1986,5,-17.5,40,11,302.900701388889,"SF"
"321",FALSE,"fav","home_fav",1986,2,-14,43,11,224.1821875,"MIA"
"322",FALSE,"underdog","home_fav",1986,16,-9,40,8,269.438125,"OAK"
"323",FALSE,"underdog","home_fav",1986,14,-11,37,8,146.4973125,"ATL"
"324",FALSE,"fav","home_fav",1986,11,-8,38.5,11,141.267773611111,"DEN"
"325",FALSE,"underdog","home_fav",1986,15,-6.5,41,6,87.3950138888888,"OAK"
"326",TRUE,"fav","home_fav",1986,18,-3,39,16,76.4301736111111,"NYJ"
"327",FALSE,"underdog","home_underdog",1986,12,-3.5,39.5,14,136.101236111111,"KC"
"328",FALSE,"underdog","home_fav",1986,16,-2,38.5,7,-59.8647986111112,"PIT"
"329",FALSE,"underdog","home_fav",1986,4,-2,41,8,-166.485861111111,"BUF"
"330",FALSE,"fav","home_fav",1986,2,-5,43,0,76.6573263888888,"SEA"
"331",FALSE,"underdog","home_fav",1986,9,-2,41.5,9,-25.6511111111113,"LAC"
"332",FALSE,"fav","home_fav",1986,6,-4.5,40,17,26.4850513888887,"CLE"
"333",FALSE,"fav","home_fav",1986,4,-3,51.5,9,113.046125,"OAK"
"334",FALSE,"fav","home_fav",1986,16,-6.5,42,7,52.1361625,"CLE"
"335",FALSE,"fav","home_fav",1986,8,-4,43.5,9,-9.54943749999984,"PHI"
"336",FALSE,"fav","home_fav",1986,5,-6,49,0,102.3084375,"SEA"
"337",FALSE,"fav","home_underdog",1986,13,-6.5,43,0,156.392,"LAC"
"338",FALSE,"underdog","home_fav",1986,10,-13.5,42,8,166.918884722222,"DEN"
"339",FALSE,"fav","home_fav",1986,7,-5.5,45,7,25.6511111111113,"KC"
"340",FALSE,"fav","home_fav",1986,2,-3.5,50,17,188.070914772727,"NYG"
"341",FALSE,"underdog","home_underdog",1986,6,0,40,14,105.305222222222,"PICK"
"342",FALSE,"underdog","home_fav",1986,13,-2,41,15,6.67075,"NYJ"
"343",TRUE,"fav","home_fav",1986,18,-4.5,40,8,45.7933125,"WAS"
"344",FALSE,"underdog","home_fav",1986,9,-8,35,11,143.324541666667,"CHI"
"345",FALSE,"fav","home_underdog",1986,3,-7.5,40,0,251.802534722222,"LAR"
"346",FALSE,"fav","home_fav",1986,16,-4.5,40,10,51.0981666666667,"SF"
"347",FALSE,"fav","home_underdog",1986,1,-2.5,41,6,205.860659722222,"LAR"
"348",FALSE,"underdog","home_underdog",1986,10,-2.5,36.5,0,133.384909722222,"LAR"
"349",FALSE,"underdog","home_underdog",1986,4,-6,37,18,104.959972222222,"LAR"
"350",FALSE,"fav","home_underdog",1986,8,-9,45,0,224.1821875,"MIA"
"351",FALSE,"underdog","home_underdog",1986,3,-2,44,11,-34.2910972222223,"MIA"
"352",FALSE,"underdog","home_fav",1986,15,-6.5,44,6,27.6203472222223,"LAR"
"353",FALSE,"underdog","home_underdog",1986,1,-1,56,9,67.7901875,"MIA"
"354",FALSE,"fav","home_fav",1986,5,-6,48,14,81.3967361111111,"NE"
"355",FALSE,"fav","home_fav",1986,10,-3,45,11,-15.654025,"CLE"
"356",FALSE,"fav","home_underdog",1986,11,-1.5,43.5,10,208.6249375,"MIA"
"357",FALSE,"underdog","home_fav",1986,14,-3.5,41,0,-105.7645625,"NO"
"358",FALSE,"fav","home_underdog",1986,14,-3,40,6,139.0185,"MIN"
"359",FALSE,"underdog","home_fav",1986,6,-9.5,41.5,12,111.572013888889,"SF"
"360",FALSE,"fav","home_underdog",1986,2,-1.5,42,6,229.0851875,"MIN"
"361",FALSE,"underdog","home_underdog",1986,15,-7,41,0,146.7049375,"MIN"
"362",FALSE,"fav","home_fav",1986,9,-7,40,10,86.8209166666666,"WAS"
"363",FALSE,"fav","home_underdog",1986,10,-3,41,0,96.0235625,"MIN"
"364",FALSE,"fav","home_fav",1986,12,-3,45,11,6.75693749999982,"CIN"
"365",FALSE,"fav","home_fav",1986,5,-12.5,43.5,10,203.798388888889,"CHI"
"366",TRUE,"fav","home_fav",1986,19,-4,43,1,17.7319611111111,"DEN"
"367",FALSE,"underdog","home_fav",1986,16,-3.5,48,11,-81.3967361111111,"MIA"
"368",FALSE,"fav","home_underdog",1986,7,-7,41,4,183.400611111111,"NE"
"369",FALSE,"fav","home_underdog",1986,10,-13,39,0,305.578923611111,"NE"
"370",FALSE,"fav","home_underdog",1986,13,-3,37,0,187.161298611111,"NE"
"371",FALSE,"fav","home_underdog",1986,8,-7,41,7,290.021673611111,"NE"
"372",FALSE,"fav","home_underdog",1986,11,-2.5,37.5,6,53.7763888888887,"NE"
"373",FALSE,"fav","home_fav",1986,4,-3,43.5,8,17.7319611111111,"DEN"
"374",FALSE,"underdog","home_fav",1986,2,-1.5,42,19,-47.1056388888887,"NYJ"
"375",FALSE,"fav","home_underdog",1986,11,-3,37.5,7,72.4757500000001,"NO"
"376",FALSE,"fav","home_fav",1986,16,-3,41,0,72.9110624999998,"MIN"
"377",FALSE,"fav","home_fav",1986,3,-11,41,14,184.483076388889,"SF"
"378",FALSE,"fav","home_fav",1986,12,-6.5,37.5,14,133.384909722222,"LAR"
"379",FALSE,"fav","home_fav",1986,4,-10.5,40,9,226.045289772727,"NYG"
"380",FALSE,"fav","home_underdog",1986,6,-4,37.5,0,118.417625,"NO"
"381",FALSE,"fav","home_fav",1986,8,-9,41,11,140.055659722222,"NYJ"
"382",FALSE,"fav","home_underdog",1986,15,-1,39,12,-28.0796874999996,"NO"
"383",FALSE,"underdog","home_underdog",1986,1,-1.5,41,11,105.949039772727,"NYG"
"384",FALSE,"fav","home_underdog",1986,5,-7.5,39,11,298.521039772727,"NYG"
"385",FALSE,"underdog","home_fav",1986,13,-3,40,8,-41.5622133838383,"SF"
"386",FALSE,"underdog","home_fav",1986,14,-3.5,38,8,72.4310902777779,"WAS"
"387",FALSE,"fav","home_underdog",1986,11,-1.5,38.5,0,153.134227272727,"NYG"
"388",FALSE,"fav","home_underdog",1986,10,-3.5,34,12,197.620352272727,"NYG"
"389",FALSE,"fav","home_fav",1986,7,-3,39,0,-85.7624772727272,"SEA"
"390",FALSE,"underdog","home_fav",1986,3,-3.5,42,11,-75.0247897727272,"OAK"
"391",FALSE,"fav","home_fav",1986,14,-6,43,10,44.4274166666667,"SF"
"392",FALSE,"fav","home_underdog",1986,1,-6,40,12,242.916034722222,"NYJ"
"393",FALSE,"fav","home_underdog",1986,4,-9.5,44,0,258.473284722222,"NYJ"
"394",FALSE,"fav","home_fav",1986,16,-7,46,4,-60.3876597222225,"CIN"
"395",FALSE,"underdog","home_fav",1986,9,-4,42,0,0.227152777777746,"SEA"
"396",TRUE,"fav","home_fav",1986,19,-7,41,0,-49.9451222222224,"CLE"
"397",FALSE,"underdog","home_fav",1986,6,-7,40.5,9,47.1056388888887,"NE"
"398",FALSE,"fav","home_underdog",1986,10,-3,42.5,11,111.975972222222,"NYJ"
"399",FALSE,"underdog","home_underdog",1986,12,-2,53,16,34.2910972222223,"NYJ"
"400",FALSE,"fav","home_underdog",1986,12,-6.5,44,8,113.046125,"OAK"
"401",FALSE,"underdog","home_underdog",1986,14,-2.5,41,0,10.7376875,"OAK"
"402",FALSE,"fav","home_underdog",1986,5,-1,37.5,8,87.3950138888888,"OAK"
"403",FALSE,"underdog","home_fav",1986,10,-3,40,13,-30.92425,"DAL"
"404",FALSE,"fav","home_fav",1986,2,-2,40,8,129.842204545454,"WAS"
"405",FALSE,"fav","home_underdog",1986,8,-6.5,39,0,224.814375,"OAK"
"406",FALSE,"fav","home_underdog",1986,7,-1,44,15,45.2559375000001,"OAK"
"407",FALSE,"fav","home_fav",1986,1,-3,38.5,9,53.8727597222221,"DEN"
"408",FALSE,"underdog","home_fav",1986,13,-11,37,5,122.5955625,"OAK"
"409",FALSE,"fav","home_fav",1986,6,-7,38,12,197.620352272727,"NYG"
"410",FALSE,"underdog","home_underdog",1986,9,-2.5,37,11,100.9006875,"PHI"
"411",FALSE,"underdog","home_fav",1986,15,-6.5,37,8,91.6713124999999,"DAL"
"412",FALSE,"fav","home_fav",1986,12,-6,37.5,0,111.857875,"SEA"
"413",FALSE,"fav","home_fav",1986,1,-5.5,39,9,186.328305555556,"WAS"
"414",FALSE,"fav","home_fav",1986,2,-15.5,38,12,248.284513888889,"CHI"
"415",FALSE,"underdog","home_fav",1986,5,-6,43.5,10,-0.345250000000306,"ATL"
"416",FALSE,"underdog","home_fav",1986,4,-6.5,39,0,-77.5545625,"TEN"
"417",FALSE,"fav","home_fav",1986,6,-7.5,47,10,75.9073124999998,"CIN"
"418",FALSE,"underdog","home_fav",1986,15,-6.5,38,22,136.294972222222,"NYJ"
"419",FALSE,"fav","home_fav",1986,3,-5,40,0,69.1503749999999,"MIN"
"420",FALSE,"fav","home_fav",1986,10,-1,39,27,-106.6210625,"BUF"
"421",FALSE,"fav","home_fav",1986,1,-6,42,0,136.522125,"SEA"
"422",FALSE,"fav","home_fav",1986,12,-6.5,37,13,86.3498499999998,"CLE"
"423",FALSE,"fav","home_fav",1986,13,-10,36,18,272.948763888889,"CHI"
"424",FALSE,"fav","home_fav",1986,11,-3,44,10,-60.6148125000002,"CIN"
"425",FALSE,"fav","home_fav",1986,8,-5.5,41,9,64.6104472222221,"DEN"
"426",FALSE,"fav","home_fav",1986,6,-3.5,39.5,10,10.7376875,"OAK"
"427",FALSE,"underdog","home_fav",1986,3,-6,43,13,46.878486111111,"NE"
"428",FALSE,"fav","home_fav",1986,4,-4,43.5,10,20.1154930555558,"WAS"
"429",FALSE,"underdog","home_fav",1986,13,-7.5,42,10,-20.1865625,"DAL"
"430",FALSE,"fav","home_fav",1986,10,-1,40,8,-76.6573263888888,"KC"
"431",FALSE,"underdog","home_fav",1986,15,-2.5,43,6,-102.3084375,"LAC"
"432",FALSE,"fav","home_fav",1986,11,-2,43.5,8,195.672472222222,"WAS"
"433",FALSE,"fav","home_underdog",1986,8,-9,39,15,250.590513888889,"SF"
"434",FALSE,"underdog","home_underdog",1986,7,-3,43,11,156.403388888889,"SF"
"435",TRUE,"fav","home_fav",1986,19,-3,39,7,41.5622133838383,"NYG"
"436",FALSE,"fav","home_underdog",1986,15,-2.5,41,16,-2.67822222222208,"SF"
"437",FALSE,"fav","home_underdog",1986,1,-9,43,5,340.657201388889,"SF"
"438",FALSE,"underdog","home_underdog",1986,9,-5.5,39,0,184.483076388889,"SF"
"439",FALSE,"underdog","home_underdog",1986,2,-2.5,41,10,51.0981666666667,"SF"
"440",FALSE,"underdog","home_fav",1986,4,-3,50.5,10,-78.718513888889,"MIA"
"441",FALSE,"fav","home_fav",1986,11,-4,38.5,11,90.0666874999997,"GB"
"442",FALSE,"underdog","home_fav",1986,3,-9,42,0,133.061625,"DET"
"443",FALSE,"fav","home_fav",1986,7,-5,39,0,156.174125,"NO"
"444",FALSE,"fav","home_fav",1986,5,-11,37.5,9,289.559034722222,"LAR"
"445",FALSE,"fav","home_fav",1986,16,-12.5,41,4,83.6983749999999,"ARI"
"446",FALSE,"fav","home_fav",1986,8,-9.5,42,14,219.799611111111,"KC"
"447",FALSE,"fav","home_fav",1986,13,-13,45,0,229.0851875,"MIN"
"448",FALSE,"fav","home_fav",1986,14,-17,35,8,432.883576388889,"CHI"
"449",FALSE,"underdog","home_fav",1986,1,-4,41.5,7,7.68643749999978,"GB"
"450",FALSE,"fav","home_fav",1986,5,-3,41,0,50.6813749999999,"DET"
"451",FALSE,"fav","home_fav",1986,11,-4.5,38.5,8,77.5545625,"PIT"
"452",FALSE,"fav","home_fav",1986,9,-7.5,46,9,179.5584375,"MIA"
"453",FALSE,"fav","home_fav",1986,14,-7,43,8,111.76825,"LAC"
"454",FALSE,"fav","home_fav",1986,3,-3.5,42,15,137.419361111111,"KC"
"455",FALSE,"fav","home_fav",1986,7,-6.5,45.5,7,153.461875,"CIN"
"456",FALSE,"fav","home_fav",1986,13,-7,41,12,163.9044125,"CLE"
"457",FALSE,"fav","home_fav",1986,8,-3.5,38,14,-58.7269999999999,"NYG"
"458",FALSE,"fav","home_underdog",1986,16,-4,38,10,-88.0605624999998,"WAS"
"459",FALSE,"fav","home_underdog",1986,10,-9.5,39.5,24,255.94145734127,"WAS"
"460",TRUE,"underdog","home_fav",1986,19,-7,34,11,100.157430555555,"CHI"
"461",FALSE,"underdog","home_fav",1986,3,-3,48,8,42.4624683915058,"LAC"
"462",FALSE,"fav","home_underdog",1986,5,-7,41,0,190.094229166667,"WAS"
"463",FALSE,"fav","home_underdog",1986,13,-7.5,39,10,86.8209166666666,"WAS"
"464",FALSE,"underdog","home_underdog",1986,6,0,42,19,-53.5580555555553,"PICK"
"465",FALSE,"fav","home_fav",1986,15,-3.5,39,6,-15.8912499999999,"DEN"
"466",TRUE,"fav","home_fav",1986,20,-7,38,17,-9.54943749999984,"NYG"
"467",FALSE,"fav","home_underdog",1987,8,-2.5,44.5,9,73.1762946428571,"ARI"
"468",FALSE,"underdog","home_fav",1987,7,-6.5,43,19,32.23425,"PHI"
"469",FALSE,"underdog","home_underdog",1987,12,-2.5,46,17,-48.7140446428571,"ARI"
"470",FALSE,"fav","home_fav",1987,3,-10,40,19,128.933214285714,"NYG"
"471",FALSE,"fav","home_fav",1987,2,-5.5,45,10,63.5169910714285,"LAC"
"472",FALSE,"fav","home_underdog",1987,11,-3,45,9,76.6714464285715,"ARI"
"473",FALSE,"fav","home_fav",1987,11,-16,42,6,295.340901785714,"SF"
"474",FALSE,"underdog","home_underdog",1987,1,-2,40.5,8,3.49515178571437,"ATL"
"475",FALSE,"fav","home_fav",1987,7,-14,44.5,0,167.110364285714,"MIN"
"476",FALSE,"fav","home_fav",1987,10,-10,41.5,17,117.0708125,"LAR"
"477",FALSE,"underdog","home_fav",1987,9,-9.5,44,15,121.890339285714,"DAL"
"478",FALSE,"fav","home_fav",1987,5,-13,44,13,255.94145734127,"CLE"
"479",FALSE,"fav","home_fav",1987,3,-4,41,0,134.770700396825,"TEN"
"480",FALSE,"fav","home_fav",1987,6,-7.5,45,7,224.512680555556,"CLE"
"481",FALSE,"underdog","home_fav",1987,7,-3.5,42.5,26,108.371794642857,"NYJ"
"482",FALSE,"fav","home_fav",1987,9,-3.5,42,7,102.422267857143,"OAK"
"483",FALSE,"underdog","home_fav",1987,10,-3.5,44.5,0,73.4459999999999,"IND"
"484",FALSE,"fav","home_fav",1987,12,-2.5,45,10,73.9817678571428,"PHI"
"485",FALSE,"underdog","home_fav",1987,3,-9.5,48.5,10,140.037794642857,"MIA"
"486",FALSE,"fav","home_underdog",1987,12,-1,40,6,173.599946428571,"CHI"
"487",FALSE,"fav","home_fav",1987,10,-5.5,45.5,15,-12.1100892857141,"SF"
"488",FALSE,"underdog","home_fav",1987,9,-1.5,46,0,-140.340626785714,"MIN"
"489",FALSE,"fav","home_underdog",1987,3,-10,38,8,310.946142857143,"CHI"
"490",FALSE,"fav","home_fav",1987,6,-2,42.5,9,-83.8393517857144,"DEN"
"491",FALSE,"fav","home_underdog",1987,5,-10,39,10,254.357821428571,"CHI"
"492",FALSE,"fav","home_fav",1987,12,-6.5,49,0,12.0246200396825,"TEN"
"493",FALSE,"fav","home_fav",1987,8,-4,42,18,17.0544910714286,"NYJ"
"494",FALSE,"fav","home_underdog",1987,1,-5.5,44,0,17.8713035714286,"CIN"
"495",FALSE,"fav","home_fav",1987,3,-2.5,45,15,22.4994732142857,"PIT"
"496",FALSE,"fav","home_fav",1987,10,-7.5,40.5,13,133.195376984127,"CLE"
"497",FALSE,"fav","home_underdog",1987,6,-5.5,44.5,9,122.746080357143,"CIN"
"498",TRUE,"fav","home_fav",1987,20,-3,45,6,-32.3298180555557,"DEN"
"499",FALSE,"underdog","home_fav",1987,11,-2.5,43,6,-122.090412698413,"OAK"
"500",FALSE,"fav","home_fav",1987,8,-3,46.5,10,39.3994444444445,"SF"
"501",FALSE,"fav","home_fav",1987,4,-1,48,12,-119.248171626984,"LAC"
"502",FALSE,"underdog","home_underdog",1987,1,-2.5,40,0,57.6024930555557,"CLE"
"503",FALSE,"fav","home_underdog",1987,7,-2,47,0,121.170756944445,"CLE"
"504",FALSE,"fav","home_underdog",1987,12,-3,40,9,110.695903769841,"CLE"
"505",FALSE,"underdog","home_fav",1987,2,-12,39.5,16,80.2191696428572,"NYG"
"506",FALSE,"underdog","home_underdog",1987,1,0,38,6,48.7140446428571,"PICK"
"507",FALSE,"underdog","home_fav",1987,11,-7,44,8,-4.81952678571406,"LAR"
"508",FALSE,"fav","home_fav",1987,3,-2,37.5,15,-16.4797946428571,"PHI"
"509",FALSE,"fav","home_fav",1987,10,-9.5,42,12,131.8913125,"WAS"
"510",FALSE,"underdog","home_fav",1987,6,-3.5,43.5,12,47.3723660714286,"NE"
"511",FALSE,"underdog","home_underdog",1987,5,-5,43,0,127.623544642857,"DAL"
"512",FALSE,"fav","home_underdog",1987,8,-1,45.5,9,86.9183535714285,"DEN"
"513",FALSE,"underdog","home_underdog",1987,2,-9.5,42,9,170.518469642857,"DEN"
"514",FALSE,"fav","home_fav",1987,3,-1.5,47,0,-56.5012749999999,"MIN"
"515",FALSE,"fav","home_underdog",1987,7,-1,43,8,89.7605946428571,"DEN"
"516",FALSE,"fav","home_fav",1987,10,-3.5,47.5,0,1.55363749999992,"SEA"
"517",FALSE,"underdog","home_underdog",1987,5,-5,45,17,192.1828625,"DEN"
"518",FALSE,"underdog","home_fav",1987,10,-6,47.5,6,2.23805357142874,"TB"
"519",FALSE,"fav","home_fav",1987,2,-7.5,36.5,8,139.58425,"OAK"
"520",FALSE,"fav","home_fav",1987,4,-10.5,46,6,229.344844642857,"DEN"
"521",FALSE,"fav","home_underdog",1987,12,-1,42,8,-5.73320535714311,"DET"
"522",FALSE,"fav","home_fav",1987,7,-12,41.5,13,313.184196428572,"CHI"
"523",FALSE,"fav","home_fav",1987,1,-6.5,41,0,172.843569642857,"MIN"
"524",FALSE,"fav","home_fav",1987,6,-13.5,43,6,379.681522727273,"WAS"
"525",FALSE,"fav","home_fav",1987,6,-13,46,0,172.072107142857,"SEA"
"526",FALSE,"fav","home_fav",1987,12,-10.5,42,0,145.245794642857,"NO"
"527",FALSE,"underdog","home_fav",1987,3,-5,39,0,-58.8263750000001,"DET"
"528",FALSE,"fav","home_fav",1987,8,-12,40.5,11,254.357821428571,"CHI"
"529",FALSE,"fav","home_fav",1987,11,-7,39,12,149.016339285714,"NYG"
"530",FALSE,"underdog","home_fav",1987,7,-4,41.5,21,11.536455357143,"KC"
"531",FALSE,"underdog","home_fav",1987,11,-3.5,42,7,31.8185089285714,"LAC"
"532",TRUE,"fav","home_fav",1987,19,-8,37,8,151.066680555556,"CLE"
"533",FALSE,"underdog","home_fav",1987,6,-7,46,14,66.5917946428569,"MIA"
"534",FALSE,"fav","home_fav",1987,7,-1,39,22,64.3879285714286,"NE"
"535",FALSE,"underdog","home_fav",1987,9,-8,42,7,151.066680555556,"CLE"
"536",FALSE,"underdog","home_fav",1987,4,-7,44,9,34.9257946428572,"NYJ"
"537",FALSE,"fav","home_fav",1987,2,-7,41,0,160.535651785714,"SEA"
"538",FALSE,"fav","home_fav",1987,11,-9.5,44,6,158.982014285714,"DEN"
"539",FALSE,"underdog","home_fav",1987,8,-5,42,0,-70.3628303571431,"DET"
"540",FALSE,"fav","home_fav",1987,3,-4,44,7,72.0636607142856,"LAC"
"541",FALSE,"fav","home_fav",1987,9,-4.5,44.5,6,58.1164553571427,"CIN"
"542",FALSE,"fav","home_fav",1987,4,-14.5,40,8,242.821366071428,"CHI"
"543",FALSE,"fav","home_fav",1987,12,-11,39,16,86.9183535714285,"DEN"
"544",FALSE,"fav","home_fav",1987,1,-3,45,9,-72.0636607142856,"KC"
"545",FALSE,"fav","home_underdog",1987,5,0,45,0,31.8185089285714,"PICK"
"546",FALSE,"fav","home_fav",1987,7,-8,44.5,0,88.4719910714284,"SEA"
"547",FALSE,"underdog","home_underdog",1987,9,-2.5,46.5,0,1.92258531746029,"LAC"
"548",FALSE,"fav","home_fav",1987,12,-9.5,43,7,178.270089285714,"SF"
"549",FALSE,"underdog","home_fav",1987,7,-10,41,8,178.625625,"WAS"
"550",FALSE,"fav","home_fav",1987,3,-5.5,42,7,138.87064484127,"CLE"
"551",FALSE,"fav","home_underdog",1987,9,-3.5,44,0,122.804017857143,"LAR"
"552",FALSE,"underdog","home_fav",1987,6,-5,42,16,-43.894517857143,"ARI"
"553",FALSE,"underdog","home_underdog",1987,1,-5,37,0,-17.6998878968252,"LAR"
"554",FALSE,"underdog","home_fav",1987,5,-2,55,13,-48.7204910714283,"CIN"
"555",FALSE,"underdog","home_underdog",1987,8,-1.5,46,9,140.037794642857,"MIA"
"556",FALSE,"underdog","home_fav",1987,7,-2,48,17,-49.576232142857,"DAL"
"557",FALSE,"fav","home_underdog",1987,2,-5,46.5,0,66.5917946428569,"MIA"
"558",FALSE,"fav","home_fav",1987,1,-6,47,10,-2.20386607142837,"NE"
"559",FALSE,"underdog","home_fav",1987,10,-1.5,44,15,-66.056026785714,"PHI"
"560",FALSE,"fav","home_fav",1987,4,-6.5,47,0,58.0549124999998,"SEA"
"561",TRUE,"underdog","home_fav",1987,19,-11,47,6,128.2305375,"SF"
"562",FALSE,"underdog","home_underdog",1987,10,-4,37.5,17,114.017194642857,"MIN"
"563",TRUE,"fav","home_fav",1987,20,-3,45,0,23.1826249999999,"WAS"
"564",FALSE,"fav","home_underdog",1987,8,-1,44,11,45.2200250000001,"MIN"
"565",TRUE,"underdog","home_fav",1987,18,-6.5,46,0,31.2285999999999,"NO"
"566",FALSE,"underdog","home_fav",1987,2,-4.5,41.5,8,-50.0395517857141,"LAR"
"567",FALSE,"fav","home_underdog",1987,11,-6,46,0,172.843569642857,"MIN"
"568",FALSE,"underdog","home_fav",1987,11,-4,41,22,-137.833928571428,"BUF"
"569",FALSE,"fav","home_fav",1987,9,-8,45.5,9,54.3489339285713,"DEN"
"570",FALSE,"underdog","home_fav",1987,12,-5.5,49,8,2.20386607142837,"MIA"
"571",FALSE,"fav","home_fav",1987,5,-4.5,41.5,12,32.8468035714286,"NYG"
"572",FALSE,"underdog","home_underdog",1987,3,-6.5,43,0,64.3879285714286,"NE"
"573",FALSE,"underdog","home_underdog",1987,2,-2,44,10,29.4621339285713,"NE"
"574",FALSE,"fav","home_underdog",1987,8,-2.5,40,12,53.0934107142857,"NO"
"575",FALSE,"fav","home_underdog",1987,4,-2,41,8,198.338964285714,"NO"
"576",FALSE,"fav","home_underdog",1987,11,-3,45,20,75.5928839285714,"NO"
"577",FALSE,"underdog","home_underdog",1987,2,-1,37,12,92.9284196428571,"NO"
"578",FALSE,"underdog","home_fav",1987,6,-4,42,10,97.0019375000002,"SF"
"579",FALSE,"fav","home_underdog",1987,5,-3.5,40,7,81.2681517857141,"NO"
"580",FALSE,"fav","home_underdog",1987,6,-1.5,40,8,96.6989642857143,"NYG"
"581",FALSE,"underdog","home_underdog",1987,4,-7,40,14,80.2191696428572,"NYG"
"582",FALSE,"fav","home_fav",1987,8,-3.5,39.5,11,46.6740458333334,"WAS"
"583",FALSE,"fav","home_fav",1987,1,-1.5,35.5,6,105.341482142857,"CHI"
"584",FALSE,"fav","home_fav",1987,7,-2.5,41,0,-3.7705446428572,"NO"
"585",FALSE,"underdog","home_underdog",1987,10,-3,41,9,128.933214285714,"NYG"
"586",FALSE,"fav","home_underdog",1987,1,-1.5,44,9,108.371794642857,"NYJ"
"587",FALSE,"fav","home_fav",1987,12,-8,43,11,62.3089375,"NYG"
"588",FALSE,"fav","home_fav",1987,10,-4,45,14,29.4621339285713,"NE"
"589",FALSE,"fav","home_fav",1987,3,-7,45,16,69.8994375000002,"WAS"
"590",FALSE,"fav","home_fav",1987,9,-3.5,45,13,31.6659999999997,"MIA"
"591",FALSE,"underdog","home_fav",1987,6,-3,44,16,-75.1709464285714,"KC"
"592",FALSE,"fav","home_fav",1987,6,-4,43,8,2.84224107142859,"LAC"
"593",FALSE,"fav","home_fav",1987,5,-4,44.5,0,33.2593196428572,"MIN"
"594",FALSE,"underdog","home_fav",1987,8,-9,44,0,91.314232142857,"SEA"
"595",FALSE,"underdog","home_underdog",1987,10,-5.5,40,8,69.221419642857,"OAK"
"596",FALSE,"fav","home_underdog",1987,1,-5,38,9,80.757875,"OAK"
"597",FALSE,"fav","home_fav",1987,4,-3.5,42,9,35.4116607142857,"NE"
"598",FALSE,"underdog","home_fav",1987,11,-2,42,11,34.3900267857143,"NYJ"
"599",FALSE,"fav","home_fav",1987,1,-10,38,11,270.991490277778,"WAS"
"600",FALSE,"underdog","home_fav",1987,8,-3.5,41,11,63.8521607142857,"NE"
"601",FALSE,"underdog","home_fav",1987,4,-2.5,42,10,-32.23425,"ARI"
"602",FALSE,"fav","home_fav",1987,9,-5,41,22,96.6989642857143,"NYG"
"603",FALSE,"underdog","home_fav",1987,10,-3,45,17,-8.55226785714285,"LAC"
"604",FALSE,"fav","home_fav",1987,2,-7,42,7,110.695903769841,"CLE"
"605",FALSE,"underdog","home_fav",1987,5,-4,42,13,-80.6159285714284,"KC"
"606",FALSE,"underdog","home_fav",1987,7,-6,42,9,-22.4994732142857,"CIN"
"607",FALSE,"underdog","home_underdog",1987,11,0,43,0,10.4748531746031,"PICK"
"608",FALSE,"fav","home_fav",1987,4,-6.5,45,20,26.2210178571427,"MIA"
"609",TRUE,"underdog","home_underdog",1987,18,-2.5,45,0,90.3945763888887,"SEA"
"610",FALSE,"underdog","home_underdog",1987,12,-6,42,12,160.535651785714,"SEA"
"611",FALSE,"underdog","home_underdog",1987,9,-3.5,41,12,79.9197232142856,"SEA"
"612",FALSE,"underdog","home_fav",1987,11,-3.5,37,17,82.2857142857144,"CHI"
"613",FALSE,"fav","home_fav",1987,1,-3,43.5,10,-1.55363749999992,"DEN"
"614",FALSE,"underdog","home_underdog",1987,5,-3.5,46,17,85.3647053571426,"SEA"
"615",FALSE,"underdog","home_fav",1987,3,-2.5,40,7,-91.314232142857,"OAK"
"616",FALSE,"fav","home_underdog",1987,4,-4.5,41.5,8,178.270089285714,"SF"
"617",FALSE,"underdog","home_underdog",1987,1,-5.5,40,5,150.095348214286,"SF"
"618",FALSE,"fav","home_underdog",1987,7,-6,47,9,298.836053571429,"SF"
"619",FALSE,"fav","home_underdog",1987,3,-3,42,0,97.0019375000002,"SF"
"620",FALSE,"fav","home_underdog",1987,2,0,47,9,172.594821428572,"PICK"
"621",FALSE,"fav","home_underdog",1987,9,-6.5,41,5,242.247732142857,"SF"
